Voltage (V),Current (A),Temperature (C),eRPM,Throttle Duty,Motor Duty,Phase Current (A),Power (W),Status 1,Status 2,Serial Number: 160268088
100.180183,1,34.46,10388,5,5,0,100.18,1,0,
100.360359,0.8,34.48,9414,5,5,0,80.29,1,0,
100.33033,0.4,34.57,9857,5,5,0,40.13,1,0,
100.270271,1,34.54,10377,5,5,0,100.27,1,0,
100.300301,0,34.51,10243,5,5,0,0,1,0,
100.510513,0.8,34.48,10348,5,5,0,80.41,1,0,
100.180183,0.8,34.48,10292,5,5,0,80.14,1,0,
100.240242,0,34.48,9785,5,5,0,0,1,0,
100.390396,0.8,34.48,10569,5,5,0,80.31,1,0,
100.420425,0.4,34.51,10145,5,5,0,40.17,1,0,
100.240242,0.2,34.48,9932,5,5,0,20.05,1,0,
100.360359,0.6,34.46,10470,5,5,0,60.22,1,0,
100.360359,0.2,34.54,9765,5,5,0,20.07,1,0,
100.180183,1,34.57,9779,5,5,0,100.18,1,0,
100.300301,0.6,34.57,10280,5,5,0,60.18,1,0,
100.63063,0.2,34.62,9540,5,5,0,20.13,1,0,
100.180183,1,34.57,10113,5,5,0,100.18,1,0,
100.180183,0.2,34.51,9891,5,5,0,20.04,1,0,
100.480484,0.4,34.57,9671,5,5,0,40.19,1,0,
100.33033,0.8,34.57,10390,5,5,0,80.26,1,0,
100.300301,0.4,34.6,10223,5,5,0,40.12,1,0,
100.420425,1,34.51,10022,5,5,0,100.42,1,0,
100.150154,0.8,34.62,10315,5,5,0,80.12,1,0,
100.33033,0.4,34.6,9555,5,5,0,40.13,1,0,
100.240242,1.2,34.57,9844,5,5,0,120.29,1,0,
100.390396,0.6,34.51,10399,5,5,0,60.23,1,0,
100.120125,0.6,34.54,10172,5,5,0,60.07,1,0,
100.270271,1,34.54,10111,5,5,0,100.27,1,0,
100.510513,0.4,34.6,10684,5,5,0,40.2,1,0,
100.450455,0.8,34.51,9715,5,5,0,80.36,1,0,
100.33033,0.8,34.57,10413,5,5,0,80.26,1,0,
100.480484,0.2,34.57,10162,5,5,0,20.1,1,0,
100.390396,1,34.51,9921,5,5,0,100.39,1,0,
100.33033,0.2,34.54,10334,5,5,0,20.07,1,0,
100.450455,0.6,34.51,9939,5,5,0,60.27,1,0,
100.33033,1,34.51,10012,5,5,0,100.33,1,0,
100.360359,0.4,34.54,10093,5,5,0,40.14,1,0,
100.300301,0.6,34.57,9673,5,5,0,60.18,1,0,
100.420425,0.2,34.57,10095,5,5,0,20.08,1,0,
100.210213,0.8,34.62,10384,5,5,0,80.17,1,0,
100.270271,1.4,34.62,9696,5,5,0,140.38,1,0,
100.240242,0.2,34.57,10216,5,5,0,20.05,1,0,
100.390396,0.6,34.6,10268,5,5,0,60.23,1,0,
100.120125,1.2,34.6,9625,5,5,0,120.14,1,0,
100.420425,0.4,34.62,10225,5,5,0,40.17,1,0,
100.240242,0.8,34.62,10196,5,5,0,80.19,1,0,
100.360359,0.2,34.6,9766,5,5,0,20.07,1,0,
100.360359,0.6,34.6,10445,5,5,0,60.22,1,0,
100.360359,1.2,34.54,9910,5,5,0,120.43,1,0,
100.510513,0.4,34.65,9946,5,5,0,40.2,1,0,
100.360359,0.6,34.6,10370,5,5,0,60.22,1,0,
100.420425,0.8,34.6,10187,5,5,0,80.34,1,0,
100.270271,0.6,34.65,10734,5,5,0,60.16,1,0,
100.33033,0.8,34.62,10170,5,5,0,80.26,1,0,
100.360359,0.2,34.54,9682,5,5,0,20.07,1,0,
100.360359,0.6,34.57,10114,5,5,0,60.22,1,0,
100.210213,1,34.43,10398,5,5,0,100.21,1,0,
100.33033,0.4,34.62,10038,5,5,0,40.13,1,0,
100.300301,1,34.62,10125,5,5,0,100.3,1,0,
100.33033,0.6,34.62,9368,5,5,0,60.2,1,0,
100.33033,0.4,34.65,10334,5,5,0,40.13,1,0,
100.33033,1.2,34.73,10175,5,5,0,120.4,1,0,
100.300301,0.2,34.6,9789,5,5,0,20.06,1,0,
100.240242,0.4,34.62,10413,5,5,0,40.1,1,0,
100.300301,0.8,34.57,9010,5,5,0,80.24,1,0,
100.360359,0.4,34.57,10096,5,5,0,40.14,1,0,
100.450455,1,34.62,9895,5,5,0,100.45,1,0,
100.150154,0.6,34.57,9739,5,5,0,60.09,1,0,
100.420425,0.2,34.62,10412,5,5,0,20.08,1,0,
100.150154,1.4,34.6,9888,5,5,0,140.21,1,0,
100.840843,0.2,34.6,9987,5,5,0,20.17,1,0,
100.33033,0.8,34.73,11518,5,5,0,80.26,1,0,
100.270271,0.8,34.62,9820,5,5,0,80.22,1,0,
100.240242,0.2,34.6,10487,5,5,0,20.05,1,0,
100.450455,0.8,34.68,9818,5,5,0,80.36,1,0,
100.240242,0.4,34.62,9924,5,5,0,40.1,1,0,
100.33033,0.6,34.57,10238,5,5,0,60.2,1,0,
100.300301,1,34.6,9706,5,5,0,100.3,1,0,
100.450455,0.4,34.65,9937,5,5,0,40.18,1,0,
100.270271,0.8,34.6,9078,5,5,0,80.22,1,0,
100.390396,0.6,34.48,10236,5,5,0,60.23,1,0,
100.540543,0,34.51,10214,5,5,0,0,1,0,
100.480484,1.2,34.73,9704,5,5,0,120.58,1,0,
100.210213,0.6,34.73,10547,5,5,0,60.13,1,0,
100.450455,0.2,34.65,9364,5,5,0,20.09,1,0,
100.270271,1.4,34.62,10579,5,5,0,140.38,1,0,
100.600601,0.4,34.65,10081,5,5,0,40.24,1,0,
100.090096,1,34.65,9971,5,5,0,100.09,1,0,
100.270271,0.6,34.65,9882,5,5,0,60.16,1,0,
100.090096,0.2,34.62,9411,5,5,0,20.02,1,0,
100.300301,0.6,34.6,10482,5,5,0,60.18,1,0,
100.420425,0.2,34.68,9741,5,5,0,20.08,1,0,
100.300301,0.6,34.68,10367,5,5,0,60.18,1,0,
100.300301,1.4,34.73,10059,5,5,0,140.42,1,0,
100.360359,0.6,34.65,9685,5,5,0,60.22,1,0,
100.240242,1,34.73,9350,5,5,0,100.24,1,0,
100.360359,1,34.68,9559,5,5,0,100.36,1,0,
100.360359,0.2,34.73,10329,5,5,0,20.07,1,0,
100.300301,0.8,34.68,9520,5,5,0,80.24,1,0,
100.150154,0.4,34.65,10119,5,5,0,40.06,1,0,
100.180183,0.4,34.62,10557,5,5,0,40.07,1,0,
100.270271,1.2,34.6,9593,5,5,0,120.32,1,0,
100.480484,0.4,34.62,10417,5,5,0,40.19,1,0,
100.120125,1,34.6,9624,5,5,0,100.12,1,0,
100.360359,1,34.65,10473,5,5,0,100.36,1,0,
100.33033,0.4,34.65,9058,5,5,0,40.13,1,0,
100.210213,1.2,34.68,10293,5,5,0,120.25,1,0,
100.300301,0.2,34.71,10138,5,5,0,20.06,1,0,
100.66066,0.4,34.79,9866,5,5,0,40.26,1,0,
100.030029,1,34.79,10696,5,5,0,100.03,1,0,
100.300301,0.4,34.76,9635,4,4,0,40.12,1,0,
100.270271,0.8,34.68,9777,2,3,0,80.22,1,0,
100.300301,0.2,34.76,9515,1,2,0,20.06,1,0,
100.420425,0,34.76,0,0,0,0,0,0,0,
100.360359,0,34.76,0,0,0,0,0,0,0,
100.360359,0,34.76,0,0,0,0,0,0,0,
100.270271,0,34.76,0,0,0,0,0,0,0,
100.360359,0,34.76,0,0,0,0,0,0,0,
100.240242,0,34.76,0,0,0,0,0,0,0,
100.390396,0,34.76,0,0,0,0,0,0,0,
100.300301,0,34.76,0,0,0,0,0,0,0,
100.390396,0,34.76,0,0,0,0,0,0,0,
100.270271,0,34.76,0,0,0,0,0,0,0,
100.33033,0,34.76,0,0,0,0,0,0,0,
100.270271,0,34.76,0,0,0,0,0,0,0,
100.360359,0,34.73,0,0,0,0,0,0,0,
100.33033,-0.4,35.96,443,20,2,0,-40.13,1,0,
100.150154,1,35.93,779,35,2,0,100.15,1,0,
100.270271,0.4,35.96,1944,42,2,0,40.11,1,0,
100.270271,-0.4,35.99,1970,49,2,0,-40.11,1,0,
100.300301,0.4,35.96,2162,51,2,0,40.12,1,0,
100.33033,0,35.93,2419,53,3,0,0,1,0,
100.240242,-0.2,35.93,3108,54,3,0,-20.05,1,0,
100.180183,0,35.99,2862,54,3,0,0,1,0,
100.360359,0,36.02,2860,54,3,0,0,1,0,
100.300301,0,35.99,2973,53,3,0,0,1,0,
99.909912,0,35.91,3707,53,4,0,0,1,0,
98.978981,4.6,36.08,4221,52,9,0,455.3,1,0,
97.417419,21.4,36.05,8118,52,15,0,2084.73,1,0,
96.816818,19,36.05,9697,52,21,0,1839.52,1,0,
94.47448,34.8,36.05,16819,52,29,120,3287.71,1,0,
93.423424,44.4,36.02,20246,52,34,130.59,4148,1,0,
91.321327,47.2,35.96,25694,52,42,112.38,4310.37,1,0,
91.681686,62.2,35.96,29993,52,46,135.22,5702.6,1,0,
92.102104,68,35.96,34662,52,52,130.77,6262.94,1,0,
93.873878,54.2,36.05,37613,52,52,104.23,5087.96,1,0,
94.80481,45,36.02,39980,52,52,86.54,4266.22,1,0,
95.345345,39.2,36.02,41102,52,52,75.38,3737.54,1,0,
96.036041,34,36.02,41806,52,52,65.38,3265.23,1,0,
96.276276,32.8,36.05,42486,52,52,63.08,3157.86,1,0,
96.246246,31.4,36.02,42869,52,52,60.38,3022.13,1,0,
96.276276,30.4,35.99,42216,52,52,58.46,2926.8,1,0,
96.786789,28.8,36.05,43060,52,52,55.38,2787.46,1,0,
96.276276,28.6,35.99,43160,52,52,55,2753.5,1,0,
96.786789,27,35.99,43090,52,52,51.92,2613.24,1,0,
96.997002,25.6,35.99,43153,52,52,49.23,2483.12,1,0,
96.456459,27.8,36.08,43141,52,52,53.46,2681.49,1,0,
96.336342,26.6,36.08,43184,52,52,51.15,2562.55,1,0,
96.876877,26.6,36.02,43948,52,52,51.15,2576.92,1,0,
96.42643,26,36.1,43583,52,52,50,2507.09,1,0,
96.576576,26.8,36.08,43296,52,52,51.54,2588.25,1,0,
96.75676,27.6,36.05,43063,52,52,53.08,2670.49,1,0,
97.027031,26.2,36.08,43319,52,52,50.38,2542.11,1,0,
96.486488,26.6,36.02,43198,52,52,51.15,2566.54,1,0,
96.666672,28.8,36.08,43502,52,52,55.38,2784,1,0,
96.936943,26.4,36.02,43404,52,52,50.77,2559.14,1,0,
96.516518,27.2,36.05,42900,52,52,52.31,2625.25,1,0,
96.666672,28.4,36.08,43484,52,52,54.62,2745.33,1,0,
96.846848,27.6,36.05,42990,52,52,53.08,2672.97,1,0,
96.456459,25.4,36.02,43233,52,52,48.85,2449.99,1,0,
96.276276,28.2,36.05,42996,52,52,54.23,2714.99,1,0,
96.606606,28,36.05,43181,52,52,53.85,2704.98,1,0,
96.516518,26,36.08,43025,52,52,50,2509.43,1,0,
96.066071,26.8,35.99,43607,52,52,51.54,2574.57,1,0,
96.516518,28.2,36.08,43709,52,52,54.23,2721.77,1,0,
96.42643,27.4,36.05,43148,52,52,52.69,2642.08,1,0,
96.276276,28,36.05,42989,52,52,53.85,2695.74,1,0,
96.636642,28.2,36.05,43018,52,52,54.23,2725.15,1,0,
96.606606,28,36.08,42912,52,52,53.85,2704.98,1,0,
96.0961,26.4,35.99,43643,52,52,50.77,2536.94,1,0,
96.576576,26.2,36.1,43114,52,52,50.38,2530.31,1,0,
96.846848,27.4,36.05,43349,52,52,52.69,2653.6,1,0,
96.516518,26.8,36.05,43053,52,52,51.54,2586.64,1,0,
96.216217,27.2,36.08,42948,52,52,52.31,2617.08,1,0,
96.636642,27.2,36.13,43218,52,52,52.31,2628.52,1,0,
96.636642,26.8,36.05,43457,52,52,51.54,2589.86,1,0,
96.156158,26.4,36.1,43238,52,52,50.77,2538.52,1,0,
96.696701,28.2,36.1,43261,52,52,54.23,2726.85,1,0,
96.156158,26.6,36.02,43073,52,52,51.15,2557.75,1,0,
96.336342,27.6,36.13,43233,52,52,53.08,2658.88,1,0,
96.546547,26.2,36.13,43509,52,52,50.38,2529.52,1,0,
96.786789,27.2,36.13,43205,52,52,52.31,2632.6,1,0,
96.216217,27.8,36.08,43203,52,52,53.46,2674.81,1,0,
96.486488,27.8,36.1,43045,52,52,53.46,2682.32,1,0,
96.42643,26.8,36.13,42829,52,52,51.54,2584.23,1,0,
96.456459,27.6,36.13,43257,52,52,53.08,2662.2,1,0,
96.156158,27,36.13,43184,52,52,51.92,2596.22,1,0,
96.906906,27.2,36.13,43005,52,52,52.31,2635.87,1,0,
96.246246,27.4,36.08,42929,52,52,52.69,2637.15,1,0,
95.975975,27.6,36.1,43546,52,52,53.08,2648.94,1,0,
96.336342,26.4,36.08,43625,52,52,50.77,2543.28,1,0,
96.636642,26.2,36.19,43621,52,52,50.38,2531.88,1,0,
96.066071,27.2,36.13,43176,52,52,52.31,2613,1,0,
96.456459,27.8,36.16,43022,52,52,53.46,2681.49,1,0,
96.456459,26.2,36.1,43731,52,52,50.38,2527.16,1,0,
96.0961,26.4,36.1,43263,52,52,50.77,2536.94,1,0,
96.156158,28.2,36.16,43098,52,52,54.23,2711.6,1,0,
96.696701,26.8,36.16,43375,52,52,51.54,2591.47,1,0,
96.366371,27.2,36.13,42864,52,52,52.31,2621.17,1,0,
96.3964,27.8,36.16,43249,52,52,53.46,2679.82,1,0,
96.276276,28.8,36.16,43050,52,52,55.38,2772.76,1,0,
96.576576,26.6,36.19,43733,52,52,51.15,2568.94,1,0,
96.066071,27,36.16,43082,52,52,51.92,2593.78,1,0,
96.486488,26.8,36.16,43307,52,52,51.54,2585.84,1,0,
96.3964,27,36.24,43137,52,52,51.92,2602.7,1,0,
96.036041,28,36.16,43192,52,52,53.85,2689.01,1,0,
96.42643,28.6,36.22,43119,52,52,55,2757.8,1,0,
96.366371,27.8,36.13,43160,52,52,53.46,2678.99,1,0,
95.975975,26,36.16,43165,52,52,50,2495.38,1,0,
96.366371,26.6,36.19,43176,52,52,51.15,2563.35,1,0,
96.576576,29.2,36.22,43292,52,52,56.15,2820.04,1,0,
96.3964,28.4,36.16,42997,52,52,54.62,2737.66,1,0,
96.246246,26.6,36.19,43137,52,52,51.15,2560.15,1,0,
96.546547,27.4,36.24,43771,52,52,52.69,2645.38,1,0,
96.486488,28.6,36.19,43097,52,52,55,2759.51,1,0,
96.186188,26.4,36.27,43098,52,52,50.77,2539.32,1,0,
96.606606,27.2,36.27,43287,52,52,52.31,2627.7,1,0,
96.42643,27.2,36.27,43278,52,52,52.31,2622.8,1,0,
96.186188,27.6,36.24,43194,52,52,53.08,2654.74,1,0,
96.306305,26.4,36.3,43106,52,52,50.77,2542.49,1,0,
96.486488,26.4,36.27,42986,52,52,50.77,2547.24,1,0,
96.246246,26.4,36.24,43417,52,52,50.77,2540.9,1,0,
96.0961,27.8,36.27,42843,52,52,53.46,2671.47,1,0,
96.42643,26.6,36.24,43288,52,52,51.15,2564.94,1,0,
95.945946,27.2,36.24,43211,52,52,52.31,2609.73,1,0,
96.186188,27,36.3,43427,52,52,51.92,2597.03,1,0,
