Voltage (V),Current (A),Temperature (C),eRPM,Throttle Duty,Motor Duty,Phase Current (A),Power (W),Status 1,Status 2,Serial Number: 3531369439
100.810814,1.2,33.69,10249,5,5,0,120.97,1,0,
100.690697,0.2,33.63,10518,5,5,0,20.14,1,0,
100.810814,0.8,33.63,10749,5,5,0,80.65,1,0,
100.810814,0.8,33.66,10437,5,5,0,80.65,1,0,
100.810814,0.4,33.72,10407,5,5,0,40.32,1,0,
100.750755,1.2,33.61,10378,5,5,0,120.9,1,0,
100.690697,0.2,33.66,10445,5,5,0,20.14,1,0,
100.870872,0.6,33.61,10226,5,5,0,60.52,1,0,
100.750755,1.2,33.61,10055,5,5,0,120.9,1,0,
100.900902,0.4,33.61,10013,5,5,0,40.36,1,0,
100.810814,1.2,33.58,9696,5,5,0,120.97,1,0,
100.870872,1,33.58,9901,5,5,0,100.87,1,0,
100.840843,0.4,33.58,10015,5,5,0,40.34,1,0,
100.810814,1.4,33.61,10010,5,5,0,141.14,1,0,
100.600601,0.2,33.66,10466,5,5,0,20.12,1,0,
100.810814,0.6,33.63,10694,5,5,0,60.49,1,0,
100.720726,1,33.66,10652,5,5,0,100.72,1,0,
100.96096,0,33.69,10516,5,5,0,0,1,0,
100.600601,1,33.66,10531,5,5,0,100.6,1,0,
100.750755,0.6,33.63,10278,5,5,0,60.45,1,0,
100.810814,0.4,33.61,10226,5,5,0,40.32,1,0,
100.780785,1.2,33.63,10279,5,5,0,120.94,1,0,
100.780785,0,33.61,9895,5,5,0,0,1,0,
100.840843,0.6,33.63,9907,5,5,0,60.5,1,0,
100.750755,1,33.63,9797,5,5,0,100.75,1,0,
100.900902,0,33.72,10224,5,5,0,0,1,0,
100.810814,1,33.63,9680,5,5,0,100.81,1,0,
100.63063,0.4,33.66,9876,5,5,0,40.25,1,0,
100.96096,0.4,33.74,10022,5,5,0,40.38,1,0,
100.66066,1,33.61,10032,5,5,0,100.66,1,0,
100.750755,0.2,33.63,10392,5,5,0,20.15,1,0,
100.63063,0.8,33.63,10222,5,5,0,80.5,1,0,
100.66066,1.2,33.69,10280,5,5,0,120.79,1,0,
100.840843,0.2,33.69,10561,5,5,0,20.17,1,0,
100.780785,0.8,33.61,10567,5,5,0,80.62,1,0,
100.720726,0.6,33.63,10926,5,5,0,60.43,1,0,
100.810814,0.4,33.61,10666,5,5,0,40.32,1,0,
100.810814,0.8,33.63,10607,5,5,0,80.65,1,0,
100.720726,0,33.72,10999,5,5,0,0,1,0,
100.870872,0.6,33.66,10362,5,5,0,60.52,1,0,
100.690697,0.8,33.61,10476,5,5,0,80.55,1,0,
100.900902,0,33.66,10564,5,5,0,0,1,0,
100.66066,0.8,33.63,10255,5,5,0,80.53,1,0,
100.930931,0.2,33.69,10244,5,5,0,20.19,1,0,
100.63063,0.8,33.72,10342,5,5,0,80.5,1,0,
100.870872,1.2,33.72,10130,5,5,0,121.05,1,0,
100.66066,0.2,33.69,9930,5,5,0,20.13,1,0,
100.870872,0.8,33.69,9708,5,5,0,80.7,1,0,
100.63063,0.8,33.74,9793,5,5,0,80.5,1,0,
100.930931,0,33.74,10219,5,5,0,0,1,0,
100.690697,1.2,33.72,9841,5,5,0,120.83,1,0,
100.780785,0.2,33.69,9937,5,5,0,20.16,1,0,
100.720726,0.8,33.74,10021,5,5,0,80.58,1,0,
100.66066,0.8,33.72,10381,5,5,0,80.53,1,0,
100.840843,0.2,33.66,10134,5,5,0,20.17,1,0,
100.720726,1,33.74,10283,5,5,0,100.72,1,0,
100.840843,0.8,33.69,10539,5,5,0,80.67,1,0,
100.480484,0.4,33.66,10543,5,5,0,40.19,1,0,
100.690697,1.4,33.63,10562,5,5,0,140.97,1,0,
100.810814,0.4,33.66,10774,5,5,0,40.32,1,0,
100.810814,0.6,33.72,10635,5,5,0,60.49,1,0,
100.750755,0.8,33.61,10495,5,5,0,80.6,1,0,
100.900902,0.2,33.69,10714,5,5,0,20.18,1,0,
100.750755,1,33.66,10145,5,5,0,100.75,1,0,
100.750755,0.8,33.66,10057,5,5,0,80.6,1,0,
100.930931,0.4,33.66,9708,5,5,0,40.37,1,0,
100.780785,1.2,33.66,9611,5,5,0,120.94,1,0,
100.840843,0.2,33.72,9704,5,5,0,20.17,1,0,
100.690697,0.8,33.72,9892,5,5,0,80.55,1,0,
100.810814,1,33.77,9881,5,5,0,100.81,1,0,
100.720726,0.4,33.72,10063,5,5,0,40.29,1,0,
100.96096,1,33.77,10228,5,5,0,100.96,1,0,
100.600601,0.4,33.72,10218,5,5,0,40.24,1,0,
100.66066,0.6,33.85,10352,5,5,0,60.4,1,0,
100.63063,1,33.72,10675,5,5,0,100.63,1,0,
100.96096,0.2,33.69,10710,5,5,0,20.19,1,0,
100.840843,0.8,33.66,10765,5,5,0,80.67,1,0,
100.750755,0.8,33.63,10687,5,5,0,80.6,1,0,
100.840843,0.4,33.69,10685,5,5,0,40.34,1,0,
100.63063,1.2,33.66,10646,5,5,0,120.76,1,0,
100.810814,0.6,33.74,10442,5,5,0,60.49,1,0,
100.840843,0.6,33.72,9986,5,5,0,60.5,1,0,
100.930931,0.8,33.69,10240,5,5,0,80.74,1,0,
100.570572,0.2,33.69,10152,5,5,0,20.11,1,0,
100.840843,0.8,33.72,10202,5,5,0,80.67,1,0,
100.750755,0.6,33.72,10193,5,5,0,60.45,1,0,
100.840843,0.2,33.72,10121,5,5,0,20.17,1,0,
100.600601,1.2,33.77,10354,5,5,0,120.72,1,0,
100.840843,0.6,33.77,10205,5,5,0,60.5,1,0,
100.750755,0.6,33.82,10114,5,5,0,60.45,1,0,
100.750755,1,33.69,10593,5,5,0,100.75,1,0,
100.780785,0.2,33.69,10628,5,5,0,20.16,1,0,
100.870872,1,33.82,10506,5,5,0,100.87,1,0,
100.810814,1,33.66,10377,5,5,0,100.81,1,0,
100.840843,0.6,33.77,10323,5,5,0,60.5,1,0,
100.870872,1.2,33.8,10316,5,5,0,121.05,1,0,
100.840843,0.4,33.72,10130,5,5,0,40.34,1,0,
100.780785,0.6,33.74,10119,5,5,0,60.47,1,0,
100.780785,0.8,33.77,10010,5,5,0,80.62,1,0,
100.810814,0,33.77,9801,5,5,0,0,1,0,
100.780785,0.8,33.77,9765,5,5,0,80.62,1,0,
100.840843,0.8,33.74,9709,5,5,0,80.67,1,0,
100.720726,0.2,33.77,9827,5,5,0,20.14,1,0,
100.690697,1,33.74,9962,5,5,0,100.69,1,0,
100.840843,0.4,33.74,10231,5,5,0,40.34,1,0,
100.780785,0.6,33.82,10198,5,5,0,60.47,1,0,
100.780785,1.2,33.74,10528,5,5,0,120.94,1,0,
100.810814,0.2,33.74,10988,5,5,0,20.16,1,0,
100.900902,1,33.74,10613,5,5,0,100.9,1,0,
100.570572,0.6,33.72,10407,5,5,0,60.34,1,0,
100.870872,0.6,33.77,10217,5,5,0,60.52,1,0,
100.690697,1,33.8,10162,5,5,0,100.69,1,0,
100.900902,0.4,33.74,10463,5,5,0,40.36,1,0,
100.600601,0.6,33.8,10163,5,5,0,60.36,1,0,
100.810814,1,33.8,9650,5,5,0,100.81,1,0,
100.780785,0,33.77,9875,5,5,0,0,1,0,
100.780785,0.8,33.77,9792,5,5,0,80.62,1,0,
100.690697,0.6,33.74,10382,5,5,0,60.41,1,0,
100.930931,0.2,33.82,10146,4,4,0,20.19,1,0,
100.810814,0.6,33.8,10357,2,2,0,60.49,1,0,
100.780785,0,33.77,9989,1,2,0,0,1,0,
100.720726,0,33.8,0,0,0,0,0,0,0,
100.780785,0,33.8,0,0,0,0,0,0,0,
100.780785,0,33.8,0,0,0,0,0,0,0,
100.780785,0,33.8,0,0,0,0,0,0,0,
100.720726,0,33.8,0,0,0,0,0,0,0,
100.750755,0,33.8,0,0,0,0,0,0,0,
100.690697,0,33.8,0,0,0,0,0,0,0,
100.810814,0,33.8,0,0,0,0,0,0,0,
100.690697,0,33.82,0,0,0,0,0,0,0,
100.780785,0,33.82,0,0,0,0,0,0,0,
100.720726,0,33.82,0,0,0,0,0,0,0,
100.840843,0,33.8,0,0,0,0,0,0,0,
100.690697,-0.4,34.87,443,18,2,0,-40.28,1,0,
100.570572,0.4,34.93,1986,28,2,0,40.23,1,0,
100.750755,0.8,34.96,1958,38,2,0,80.6,1,0,
100.66066,1,34.9,2291,42,2,0,100.66,1,0,
100.750755,0,34.93,2548,46,2,0,0,1,0,
100.810814,0.8,34.93,3087,48,3,0,80.65,1,0,
100.720726,0.2,34.93,3377,48,3,0,20.14,1,0,
100.780785,0.2,34.96,2881,49,3,0,20.16,1,0,
100.870872,0.8,34.96,3288,48,3,0,80.7,1,0,
100.750755,-0.2,34.98,3708,48,3,0,-20.15,1,0,
99.969971,2.4,35.01,3937,47,7,0,239.93,1,0,
99.309311,10,34.96,7635,47,12,0,993.09,1,0,
97.777779,12.6,35.07,10676,47,17,0,1232,1,0,
96.636642,23,35.07,14293,47,19,0,2222.64,1,0,
95.375381,23.2,35.15,16169,47,26,89.23,2212.71,1,0,
94.924927,41.6,34.87,19825,47,32,130,3948.88,1,0,
92.252258,58.2,34.82,25279,47,41,141.95,5369.08,1,0,
92.162163,75,35.01,30594,47,46,163.04,6912.16,1,0,
93.033035,56.6,34.96,35009,47,47,120.43,5265.67,1,0,
94.14415,42.2,34.98,37053,47,47,89.79,3972.88,1,0,
94.924927,37.4,34.96,37645,47,47,79.57,3550.19,1,0,
96.216217,30.8,35.01,38627,47,47,65.53,2963.46,1,0,
96.336342,27.4,34.93,39046,47,47,58.3,2639.62,1,0,
96.276276,25.6,34.98,38826,47,47,54.47,2464.67,1,0,
96.696701,25.6,34.98,39437,47,47,54.47,2475.44,1,0,
96.997002,24.4,34.98,40153,47,47,51.91,2366.73,1,0,
96.786789,24.8,34.9,40185,47,47,52.77,2400.31,1,0,
96.846848,23.4,34.98,40450,47,47,49.79,2266.22,1,0,
97.207207,22.2,34.93,40542,47,47,47.23,2158,1,0,
96.786789,23,35.01,40262,47,47,48.94,2226.1,1,0,
96.997002,22,34.93,40334,47,47,46.81,2133.93,1,0,
97.267273,22.2,34.96,40158,47,47,47.23,2159.33,1,0,
97.297302,21.6,34.96,40427,47,47,45.96,2101.62,1,0,
96.75676,21.4,34.98,40137,47,47,45.53,2070.59,1,0,
97.327332,21.6,34.96,40459,47,47,45.96,2102.27,1,0,
97.147148,20.8,34.93,40697,47,47,44.26,2020.66,1,0,
96.966972,20.4,34.93,40166,47,47,43.4,1978.13,1,0,
96.906906,21.6,34.96,40294,47,47,45.96,2093.19,1,0,
96.997002,21.4,35.01,40922,47,47,45.53,2075.74,1,0,
96.816818,21.8,34.96,40925,47,47,46.38,2110.61,1,0,
97.207207,22,35.04,40939,47,47,46.81,2138.56,1,0,
97.327332,22,34.98,40167,47,47,46.81,2141.2,1,0,
96.72673,22.4,34.98,40277,47,47,47.66,2166.68,1,0,
96.75676,22.6,34.98,40121,47,47,48.09,2186.7,1,0,
97.597603,22.4,34.98,40118,47,47,47.66,2186.19,1,0,
97.38739,21,35.01,40441,47,47,44.68,2045.14,1,0,
97.027031,22.4,35.01,40266,47,47,47.66,2173.41,1,0,
97.297302,22,35.04,40316,47,47,46.81,2140.54,1,0,
97.207207,21.4,34.98,40260,47,47,45.53,2080.23,1,0,
96.906906,20.8,34.96,40382,47,47,44.26,2015.66,1,0,
96.876877,22.6,34.98,40703,47,47,48.09,2189.42,1,0,
97.08709,20.6,35.01,40162,47,47,43.83,1999.99,1,0,
96.696701,21.8,34.98,40516,47,47,46.38,2107.99,1,0,
97.08709,21,35.01,40226,47,47,44.68,2038.83,1,0,
97.207207,22,35.01,40169,47,47,46.81,2138.56,1,0,
96.786789,20.8,34.98,40428,47,47,44.26,2013.17,1,0,
96.786789,22.2,35.07,40233,47,47,47.23,2148.67,1,0,
97.297302,21,35.04,40412,47,47,44.68,2043.24,1,0,
97.027031,20.4,35.01,40340,47,47,43.4,1979.35,1,0,
97.027031,21,35.01,40959,47,47,44.68,2037.57,1,0,
97.177177,20.6,35.01,40324,47,47,43.83,2001.85,1,0,
97.05706,19.6,35.01,40094,47,47,41.7,1902.32,1,0,
96.606606,21.2,34.96,40342,47,47,45.11,2048.06,1,0,
97.117119,21.4,35.07,40573,47,47,45.53,2078.31,1,0,
97.05706,19.8,34.98,40229,47,47,42.13,1921.73,1,0,
96.636642,21,35.01,40356,47,47,44.68,2029.37,1,0,
96.966972,20.8,35.07,40290,47,47,44.26,2016.91,1,0,
97.117119,20.2,35.01,40676,47,47,42.98,1961.77,1,0,
96.906906,20.4,35.07,40576,47,47,43.4,1976.9,1,0,
96.816818,21.6,35.04,40792,47,47,45.96,2091.24,1,0,
97.267273,21.2,35.04,41005,47,47,45.11,2062.07,1,0,
97.08709,21.2,35.12,40752,47,47,45.11,2058.25,1,0,
96.576576,20.2,35.01,40529,47,47,42.98,1950.85,1,0,
97.08709,20,35.09,40775,47,47,42.55,1941.74,1,0,
97.237236,18.8,35.09,41129,47,47,40,1828.06,1,0,
96.936943,20.8,35.07,40613,47,47,44.26,2016.29,1,0,
97.05706,21.8,35.18,40239,47,47,46.38,2115.84,1,0,
97.147148,21,35.12,40418,47,47,44.68,2040.09,1,0,
96.72673,22,35.07,39952,47,47,46.81,2127.99,1,0,
96.72673,22.6,35.09,40154,47,47,48.09,2186.02,1,0,
97.027031,23.6,35.12,40118,47,47,50.21,2289.84,1,0,
96.606606,21.2,35.07,40289,47,47,45.11,2048.06,1,0,
96.666672,22,35.09,39943,47,47,46.81,2126.67,1,0,
96.997002,22,35.15,40160,47,47,46.81,2133.93,1,0,
96.486488,21.2,35.09,40126,47,47,45.11,2045.51,1,0,
96.846848,21.6,35.12,40800,47,47,45.96,2091.89,1,0,
97.027031,20.2,35.09,40153,47,47,42.98,1959.95,1,0,
97.147148,21.8,35.12,40333,47,47,46.38,2117.81,1,0,
96.75676,19.4,35.07,41219,47,47,41.28,1877.08,1,0,
96.876877,21.2,35.09,40303,47,47,45.11,2053.79,1,0,
97.027031,19.4,35.12,40386,47,47,41.28,1882.32,1,0,
96.816818,20.6,35.15,40376,47,47,43.83,1994.43,1,0,
96.696701,19.6,35.09,40519,47,47,41.7,1895.26,1,0,
97.117119,21,35.15,40519,47,47,44.68,2039.46,1,0,
96.72673,20.2,35.18,40735,47,47,42.98,1953.88,1,0,
96.576576,20.4,35.15,40193,47,47,43.4,1970.16,1,0,
96.966972,20.6,35.18,40237,47,47,43.83,1997.52,1,0,
96.72673,20.6,35.21,40487,47,47,43.83,1992.57,1,0,
96.606606,21.6,35.15,41131,47,47,45.96,2086.7,1,0,
96.876877,21.2,35.15,40119,47,47,45.11,2053.79,1,0,
96.636642,21.6,35.21,40262,47,47,45.96,2087.35,1,0,
96.456459,20.6,35.15,40481,47,47,43.83,1987,1,0,
96.666672,21.2,35.23,40203,47,47,45.11,2049.33,1,0,
96.906906,21.4,35.23,40218,47,47,45.53,2073.81,1,0,
96.696701,21.6,35.18,40248,47,47,45.96,2088.65,1,0,
97.117119,21.4,35.21,40240,47,47,45.53,2078.31,1,0,
97.147148,21.2,35.18,40211,47,47,45.11,2059.52,1,0,
96.816818,21,35.18,40356,47,47,44.68,2033.15,1,0,
96.546547,21,35.21,40234,47,47,44.68,2027.48,1,0,
96.72673,22.2,35.23,40201,47,47,47.23,2147.33,1,0,
96.75676,20.8,35.23,40463,47,47,44.26,2012.54,1,0,
96.636642,21,35.21,40642,47,47,44.68,2029.37,1,0,
96.846848,21.2,35.23,41199,47,47,45.11,2053.15,1,0,
97.027031,22,35.26,40156,47,47,46.81,2134.59,1,0,
96.72673,21.4,35.21,40144,47,47,45.53,2069.95,1,0,
96.606606,20.6,35.26,40334,47,47,43.83,1990.1,1,0,
97.027031,21,35.26,40418,47,47,44.68,2037.57,1,0,
96.816818,20.2,35.23,40236,47,47,42.98,1955.7,1,0,
96.72673,21.6,35.26,40273,47,47,45.96,2089.3,1,0,
96.846848,21.6,35.26,40321,47,47,45.96,2091.89,1,0,
96.636642,21.2,35.26,40200,47,47,45.11,2048.7,1,0,
96.246246,22,35.32,40058,47,47,46.81,2117.42,1,0,
96.966972,21.6,35.32,40217,47,47,45.96,2094.49,1,0,
96.816818,20.4,35.23,40016,47,47,43.4,1975.06,1,0,
96.75676,21.2,35.26,40023,47,47,45.11,2051.24,1,0,
