Voltage (V),Current (A),Temperature (C),eRPM,Throttle Duty,Motor Duty,Phase Current (A),Power (W),Status 1,Status 2,Serial Number: 3531369439
100.870872,0.8,27,9930,5,5,0,80.7,1,0,
101.021027,1,26.97,9833,5,5,0,101.02,1,0,
100.930931,0.8,27,10402,5,5,0,80.74,1,0,
101.051056,1.2,26.92,10114,5,5,0,121.26,1,0,
100.99099,0.6,26.97,9732,5,5,0,60.59,1,0,
101.171173,0.4,27,10451,5,5,0,40.47,1,0,
100.99099,1.2,26.97,9896,5,5,0,121.19,1,0,
101.141144,0.6,26.95,10085,5,5,0,60.68,1,0,
100.99099,0.8,26.97,10168,5,5,0,80.79,1,0,
101.051056,0.8,27,9880,5,5,0,80.84,1,0,
100.96096,0.6,27.02,10216,5,5,0,60.58,1,0,
101.171173,0.8,26.95,10080,5,5,0,80.94,1,0,
101.021027,0.2,26.97,9690,5,5,0,20.2,1,0,
101.051056,0.6,27.02,9843,5,5,0,60.63,1,0,
100.96096,1.2,27.02,10234,5,5,0,121.15,1,0,
101.051056,0.4,26.97,9451,5,5,0,40.42,1,0,
101.021027,0.6,27,10581,5,5,0,60.61,1,0,
101.111115,1,26.97,10103,5,5,0,101.11,1,0,
101.081085,0.4,27,9433,5,5,0,40.43,1,0,
100.930931,1,26.97,10490,5,5,0,100.93,1,0,
101.021027,0.8,26.95,10207,5,5,0,80.82,1,0,
101.051056,0.8,26.97,9786,5,5,0,80.84,1,0,
100.96096,1,26.97,10305,5,5,0,100.96,1,0,
100.99099,1,27,9522,5,5,0,100.99,1,0,
101.111115,0.6,26.97,9878,5,5,0,60.67,1,0,
101.081085,0.8,26.92,10098,5,5,0,80.86,1,0,
101.081085,0.6,27,9580,5,5,0,60.65,1,0,
101.201202,1,27,10198,5,5,0,101.2,1,0,
100.96096,0.4,27.02,9842,5,5,0,40.38,1,0,
101.29129,0.8,27,10251,5,5,0,81.03,1,0,
101.111115,0.8,26.97,9070,5,5,0,80.89,1,0,
101.021027,0.4,26.97,10051,5,5,0,40.41,1,0,
100.900902,0.8,26.97,10359,5,5,0,80.72,1,0,
101.051056,0.6,27.02,9929,5,5,0,60.63,1,0,
101.111115,0.4,26.97,9824,5,5,0,40.44,1,0,
101.171173,0.8,26.97,10519,5,5,0,80.94,1,0,
101.29129,0.6,27.02,9956,5,5,0,60.77,1,0,
101.111115,0.8,27.05,9589,5,5,0,80.89,1,0,
101.021027,1.2,27,10088,5,5,0,121.23,1,0,
101.111115,0.6,27.05,10347,5,5,0,60.67,1,0,
101.051056,0.6,26.97,9931,5,5,0,60.63,1,0,
100.870872,1.4,27,10041,5,5,0,141.22,1,0,
101.111115,0.4,27,10588,5,5,0,40.44,1,0,
101.051056,1.2,27,10096,5,5,0,121.26,1,0,
101.081085,0.4,27.02,9711,5,5,0,40.43,1,0,
100.930931,0.6,27.1,10343,5,5,0,60.56,1,0,
100.99099,0.8,27,10240,5,5,0,80.79,1,0,
101.141144,0,27.05,9539,5,5,0,0,1,0,
100.900902,1.2,27.13,10014,5,5,0,121.08,1,0,
101.051056,0.4,27,10361,5,5,0,40.42,1,0,
101.111115,0.8,27.05,10191,5,5,0,80.89,1,0,
101.111115,1,27.02,9663,5,5,0,101.11,1,0,
100.96096,0.8,27.05,10256,5,5,0,80.77,1,0,
101.081085,0.8,27.05,10438,5,5,0,80.86,1,0,
100.96096,1.2,27.02,10150,5,5,0,121.15,1,0,
101.29129,0.2,27.08,9962,5,5,0,20.26,1,0,
100.870872,1,27.02,10413,5,5,0,100.87,1,0,
101.051056,0.8,27.05,10332,5,5,0,80.84,1,0,
101.081085,0.8,27.02,9967,5,5,0,80.86,1,0,
100.99099,1,27.02,9831,5,5,0,100.99,1,0,
101.051056,0.6,27.05,10446,5,5,0,60.63,1,0,
101.231232,0.6,27.05,10300,5,5,0,60.74,1,0,
100.870872,1.4,27,10097,5,5,0,141.22,1,0,
101.201202,0,27.05,9931,5,5,0,0,1,0,
101.051056,1.2,26.97,10527,5,5,0,121.26,1,0,
101.141144,0.4,27.02,10194,5,5,0,40.46,1,0,
101.111115,1,27.08,9783,5,5,0,101.11,1,0,
101.171173,0.8,27,9780,5,5,0,80.94,1,0,
101.081085,0.8,27.08,10236,5,5,0,80.86,1,0,
101.051056,0.8,27.02,10323,5,5,0,80.84,1,0,
101.141144,1,27.05,9966,5,5,0,101.14,1,0,
101.261261,0.4,27,9671,5,5,0,40.5,1,0,
101.051056,1,27,10103,5,5,0,101.05,1,0,
101.051056,0.8,27.02,10420,5,5,0,80.84,1,0,
101.231232,0.6,27.05,10211,5,5,0,60.74,1,0,
101.201202,1.2,27,9575,5,5,0,121.44,1,0,
101.171173,0.2,27.05,9965,5,5,0,20.23,1,0,
100.99099,1,27.08,10514,5,5,0,100.99,1,0,
101.111115,0.6,27.08,10351,5,5,0,60.67,1,0,
100.870872,0.2,27.1,9898,5,5,0,20.17,1,0,
100.99099,1.6,27.08,9796,5,5,0,161.59,1,0,
100.750755,0.8,27.05,10096,5,5,0,80.6,1,0,
101.081085,0.8,27.08,10692,5,5,0,80.86,1,0,
101.021027,1,27.1,10352,5,5,0,101.02,1,0,
101.141144,0.4,27.1,10330,5,5,0,40.46,1,0,
101.081085,1,27.05,9626,5,5,0,101.08,1,0,
101.051056,0.8,27.05,10056,5,5,0,80.84,1,0,
101.111115,0.4,27.08,10568,5,5,0,40.44,1,0,
101.081085,1,27.08,10398,5,5,0,101.08,1,0,
101.141144,0.6,27.02,10138,5,5,0,60.68,1,0,
101.111115,0.6,27.1,9747,5,5,0,60.67,1,0,
101.141144,0.8,27.05,9993,5,5,0,80.91,1,0,
100.96096,0.4,27.05,10296,5,5,0,40.38,1,0,
101.081085,0.8,27.02,10502,5,5,0,80.86,1,0,
101.081085,0.8,27.1,10533,5,5,0,80.86,1,0,
100.96096,0.8,27.1,10049,5,5,0,80.77,1,0,
101.021027,1,27.1,9707,5,5,0,101.02,1,0,
100.870872,0.6,27.08,10016,5,5,0,60.52,1,0,
100.99099,1.2,27.1,10450,5,5,0,121.19,1,0,
100.930931,1,27.13,10825,5,5,0,100.93,1,0,
101.29129,0.6,27.13,9889,5,5,0,60.77,1,0,
101.021027,1.2,27.1,9775,5,5,0,121.23,1,0,
101.081085,0.8,27.1,9946,5,5,0,80.86,1,0,
100.96096,0.8,27.13,10009,5,5,0,80.77,1,0,
101.111115,1,27.08,10550,5,5,0,101.11,1,0,
100.840843,0.8,27.08,10478,5,5,0,80.67,1,0,
101.081085,0.8,27.1,10405,5,5,0,80.86,1,0,
100.96096,0.8,27.13,9812,5,5,0,80.77,1,0,
100.900902,0.8,27.15,9813,5,5,0,80.72,1,0,
101.021027,1.6,27.15,10052,5,5,0,161.63,1,0,
100.96096,0.6,27.05,10357,5,5,0,60.58,1,0,
101.111115,0.8,27.18,10662,5,5,0,80.89,1,0,
101.021027,1,27.15,10162,5,5,0,101.02,1,0,
101.021027,0.4,27.08,9845,5,5,0,40.41,1,0,
101.29129,0.6,27.05,9769,5,5,0,60.77,1,0,
101.321327,0.8,27.08,10000,5,5,0,81.06,1,0,
101.201202,0.4,27.08,10647,5,5,0,40.48,1,0,
101.081085,0.6,27.08,10554,5,5,0,60.65,1,0,
100.99099,0.4,27.05,10057,5,5,0,40.4,1,0,
101.051056,1,27.13,9722,5,5,0,101.05,1,0,
100.96096,0.8,27.13,9734,5,5,0,80.77,1,0,
100.930931,0.4,27.13,10012,5,5,0,40.37,1,0,
100.99099,1.2,27.13,10397,5,5,0,121.19,1,0,
100.930931,1,27.15,10551,5,5,0,100.93,1,0,
101.201202,0.4,27.1,10231,5,5,0,40.48,1,0,
101.081085,1.2,27.08,9648,5,5,0,121.3,1,0,
101.141144,0.8,27.08,9677,5,5,0,80.91,1,0,
101.021027,1,27.13,10076,5,5,0,101.02,1,0,
100.96096,1,27.13,10223,5,5,0,100.96,1,0,
101.171173,0.4,27.1,10430,5,5,0,40.47,1,0,
101.081085,1.2,27.1,10347,5,5,0,121.3,1,0,
100.900902,0.8,27.13,9973,5,5,0,80.72,1,0,
101.201202,0.6,27.2,9555,5,5,0,60.72,1,0,
100.900902,1,27.2,9938,5,5,0,100.9,1,0,
101.111115,0.4,27.1,10143,5,5,0,40.44,1,0,
100.870872,0.6,27.15,10511,5,5,0,60.52,1,0,
101.231232,1,27.13,10249,5,5,0,101.23,1,0,
101.141144,0.8,27.15,10006,5,5,0,80.91,1,0,
101.171173,0.8,27.1,9550,5,5,0,80.94,1,0,
101.021027,0.4,27.13,10112,5,5,0,40.41,1,0,
101.321327,0.4,27.2,10039,5,5,0,40.53,1,0,
100.930931,1.2,27.13,10281,5,5,0,121.12,1,0,
101.231232,0.4,27.15,10809,5,5,0,40.49,1,0,
100.96096,0.6,27.18,10479,5,5,0,60.58,1,0,
100.99099,1,27.08,10019,5,5,0,100.99,1,0,
101.141144,0.6,27.2,10465,5,5,0,60.68,1,0,
101.021027,1.4,27.23,9990,5,5,0,141.43,1,0,
101.021027,0.6,27.15,9893,5,5,0,60.61,1,0,
100.930931,0.8,27.23,10342,5,5,0,80.74,1,0,
100.99099,1.2,27.15,10531,5,5,0,121.19,1,0,
101.021027,0.6,27.18,10294,5,5,0,60.61,1,0,
101.201202,0.8,27.13,10263,5,5,0,80.96,1,0,
100.99099,1,27.15,10348,5,5,0,100.99,1,0,
101.201202,0.6,27.2,9799,5,5,0,60.72,1,0,
101.051056,1.4,27.2,10027,5,5,0,141.47,1,0,
101.021027,0.6,27.18,10623,5,5,0,60.61,1,0,
101.081085,0.6,27.15,10705,5,5,0,60.65,1,0,
101.051056,1.2,27.2,10425,5,5,0,121.26,1,0,
101.111115,0.6,27.15,10004,5,5,0,60.67,1,0,
101.021027,0.8,27.18,10426,5,5,0,80.82,1,0,
101.021027,0.6,27.15,9853,5,5,0,60.61,1,0,
101.111115,0.4,27.25,10024,5,5,0,40.44,1,0,
100.99099,1.4,27.23,10240,5,5,0,141.39,1,0,
101.171173,1,27.18,10390,5,5,0,101.17,1,0,
101.051056,1,27.25,10556,5,5,0,101.05,1,0,
101.111115,1.2,27.2,10056,5,5,0,121.33,1,0,
101.111115,0.4,27.15,9905,5,5,0,40.44,1,0,
101.111115,1.2,27.2,9782,5,5,0,121.33,1,0,
101.261261,0.8,27.15,9820,5,5,0,81.01,1,0,
101.111115,0.8,27.23,10175,5,5,0,80.89,1,0,
101.021027,1,27.13,10351,5,5,0,101.02,1,0,
101.111115,0.4,27.15,10636,5,5,0,40.44,1,0,
100.99099,1,27.2,10353,5,5,0,100.99,1,0,
101.201202,0.6,27.15,10326,5,5,0,60.72,1,0,
101.051056,0.4,27.25,9698,5,5,0,40.42,1,0,
101.111115,1.2,27.25,9784,5,5,0,121.33,1,0,
101.261261,0.6,27.2,9921,5,5,0,60.76,1,0,
101.081085,0.8,27.28,10127,5,5,0,80.86,1,0,
100.99099,1.2,27.18,10384,5,5,0,121.19,1,0,
101.111115,0.6,27.2,10519,5,5,0,60.67,1,0,
101.021027,0.8,27.15,10289,5,5,0,80.82,1,0,
101.171173,0.8,27.15,10204,5,5,0,80.94,1,0,
101.021027,0.6,27.2,9779,5,5,0,60.61,1,0,
101.111115,1.4,27.25,9679,5,5,0,141.56,1,0,
101.111115,1,27.15,10045,5,5,0,101.11,1,0,
101.29129,0.8,27.2,10078,5,5,0,81.03,1,0,
101.051056,1,27.2,10421,5,5,0,101.05,1,0,
100.900902,0.6,27.2,10654,5,5,0,60.54,1,0,
101.111115,0.8,27.18,10593,5,5,0,80.89,1,0,
101.081085,0.8,27.18,10292,5,5,0,80.86,1,0,
101.021027,0.4,27.28,10124,5,5,0,40.41,1,0,
100.900902,1.4,27.2,10231,5,5,0,141.26,1,0,
101.081085,0.6,27.18,9679,5,5,0,60.65,1,0,
100.99099,0.6,27.23,9917,5,5,0,60.59,1,0,
100.99099,1,27.2,10077,5,5,0,100.99,1,0,
101.111115,0.4,27.25,10522,5,5,0,40.44,1,0,
101.081085,1.2,27.18,10554,5,5,0,121.3,1,0,
101.111115,1.4,27.23,10315,5,5,0,141.56,1,0,
100.96096,0.6,27.25,10440,5,5,0,60.58,1,0,
101.29129,0.8,27.23,9953,5,5,0,81.03,1,0,
