Voltage (V),Current (A),Temperature (C),eRPM,Throttle Duty,Motor Duty,Phase Current (A),Power (W),Status 1,Status 2,Serial Number: 160268088
100.600601,0.4,26.8,9041,5,5,0,40.24,1,0,
100.540543,0.4,26.77,9510,5,5,0,40.22,1,0,
100.600601,0,26.74,9897,5,5,0,0,1,0,
100.360359,0.8,26.8,10337,5,5,0,80.29,1,0,
100.66066,0.4,26.72,10386,5,5,0,40.26,1,0,
100.750755,0.2,26.72,9705,5,5,0,20.15,1,0,
100.750755,0.8,26.8,11060,5,5,0,80.6,1,0,
100.510513,0.2,26.8,10118,5,5,0,20.1,1,0,
100.780785,0.6,26.85,8865,5,5,0,60.47,1,0,
100.570572,0.8,26.82,9676,5,5,0,80.46,1,0,
100.600601,0,26.8,9260,5,5,0,0,1,0,
100.540543,0.8,26.82,8918,5,5,0,80.43,1,0,
100.570572,0.4,26.77,9122,5,5,0,40.23,1,0,
100.570572,0.4,26.85,9988,5,5,0,40.23,1,0,
100.63063,1,26.82,10369,5,5,0,100.63,1,0,
100.540543,0.2,26.8,9689,5,5,0,20.11,1,0,
100.510513,0.4,26.77,10335,5,5,0,40.2,1,0,
100.450455,1,26.77,11482,5,5,0,100.45,1,0,
100.63063,0,26.82,9948,5,5,0,0,1,0,
100.540543,0.8,26.82,8982,5,5,0,80.43,1,0,
100.540543,0.4,26.77,9339,5,5,0,40.22,1,0,
100.63063,0.4,26.85,9921,5,5,0,40.25,1,0,
100.63063,1.2,26.72,10272,5,5,0,120.76,1,0,
100.510513,0.2,26.8,10195,5,5,0,20.1,1,0,
100.690697,0.6,26.82,9998,5,5,0,60.41,1,0,
100.270271,0.8,26.77,9624,5,5,0,80.22,1,0,
100.66066,0.2,26.82,9540,5,5,0,20.13,1,0,
100.420425,0.8,26.8,9907,5,5,0,80.34,1,0,
100.63063,0.4,26.77,11383,5,5,0,40.25,1,0,
100.450455,0.4,26.87,10057,5,5,0,40.18,1,0,
100.810814,0.6,26.87,8985,5,5,0,60.49,1,0,
100.570572,0,26.82,10191,5,5,0,0,1,0,
100.570572,0.8,26.85,9492,5,5,0,80.46,1,0,
100.480484,0.6,26.77,9091,5,5,0,60.29,1,0,
100.780785,0.4,26.9,9174,5,5,0,40.31,1,0,
100.540543,0.8,26.82,9922,5,5,0,80.43,1,0,
100.63063,0,26.8,9772,5,5,0,0,1,0,
100.480484,0.8,26.87,9152,5,5,0,80.38,1,0,
100.390396,0.8,26.74,10122,5,5,0,80.31,1,0,
100.720726,0.2,26.85,11037,5,5,0,20.14,1,0,
100.600601,0.6,26.85,9510,5,5,0,60.36,1,0,
100.600601,0.2,26.8,10329,5,5,0,20.12,1,0,
100.390396,0.4,26.82,10719,5,5,0,40.16,1,0,
100.63063,0.8,26.77,10081,5,5,0,80.5,1,0,
100.690697,0.2,26.8,10769,5,5,0,20.14,1,0,
100.690697,0.6,26.82,9853,5,5,0,60.41,1,0,
100.480484,0.8,26.85,9835,5,5,0,80.38,1,0,
100.63063,0,26.77,10395,5,5,0,0,1,0,
100.66066,0.4,26.74,9271,5,5,0,40.26,1,0,
100.450455,0.6,26.82,9907,5,5,0,60.27,1,0,
100.780785,0.4,26.95,9235,5,5,0,40.31,1,0,
100.420425,1.2,26.9,9229,5,5,0,120.5,1,0,
100.720726,0.2,26.82,9740,5,5,0,20.14,1,0,
100.570572,0.2,26.87,9172,5,5,0,20.11,1,0,
100.63063,1,26.9,9361,5,5,0,100.63,1,0,
100.510513,0,26.92,9097,5,5,0,0,1,0,
100.540543,0.8,26.82,9008,5,5,0,80.43,1,0,
100.450455,0.4,26.82,9789,5,5,0,40.18,1,0,
100.63063,0.2,26.9,8942,5,5,0,20.13,1,0,
100.420425,1.4,26.9,10383,5,5,0,140.59,1,0,
100.63063,0.2,26.85,10037,5,5,0,20.13,1,0,
100.540543,0.8,26.95,9858,5,5,0,80.43,1,0,
100.570572,0.8,26.82,11447,5,5,0,80.46,1,0,
100.420425,0.4,26.85,9757,5,5,0,40.17,1,0,
100.600601,0.8,26.82,10601,5,5,0,80.48,1,0,
100.720726,0.2,26.85,9622,5,5,0,20.14,1,0,
100.420425,0.4,26.9,9786,5,5,0,40.17,1,0,
100.690697,0.8,26.87,9195,5,5,0,80.55,1,0,
100.360359,0.6,26.85,9129,5,5,0,60.22,1,0,
100.66066,0.6,26.82,9215,5,5,0,60.4,1,0,
100.720726,0.6,26.87,9268,5,5,0,60.43,1,0,
100.690697,0.4,26.95,11500,5,5,0,40.28,1,0,
100.360359,0.6,26.85,9529,5,5,0,60.22,1,0,
100.690697,0.4,26.82,11125,5,5,0,40.28,1,0,
100.600601,0.6,26.9,9438,5,5,0,60.36,1,0,
100.720726,0.6,26.9,9121,5,5,0,60.43,1,0,
100.570572,0.6,26.95,10245,5,5,0,60.34,1,0,
100.63063,0.6,26.9,9876,5,5,0,60.38,1,0,
100.480484,0.6,26.85,9653,5,5,0,60.29,1,0,
100.750755,0.2,26.92,9150,5,5,0,20.15,1,0,
100.540543,1,26.95,10717,5,5,0,100.54,1,0,
100.63063,0.2,26.87,9123,5,5,0,20.13,1,0,
100.570572,0.6,26.95,10780,5,5,0,60.34,1,0,
100.570572,0.8,26.87,9080,5,5,0,80.46,1,0,
100.570572,0.4,26.9,9296,5,5,0,40.23,1,0,
100.480484,1,26.87,9509,5,5,0,100.48,1,0,
100.450455,0.4,26.82,10596,5,5,0,40.18,1,0,
100.690697,0,26.87,9599,5,5,0,0,1,0,
100.570572,0.8,26.87,10480,5,5,0,80.46,1,0,
100.570572,0.2,26.87,9617,5,5,0,20.11,1,0,
100.66066,0.6,26.87,9840,5,5,0,60.4,1,0,
100.600601,0.8,26.92,9563,5,5,0,80.48,1,0,
100.600601,0,26.87,9314,5,5,0,0,1,0,
100.510513,0.6,26.87,9748,5,5,0,60.31,1,0,
100.480484,0.4,26.95,9864,5,5,0,40.19,1,0,
100.600601,0.4,26.95,9770,5,5,0,40.24,1,0,
100.450455,1,26.92,9622,5,5,0,100.45,1,0,
100.66066,0.2,26.9,10043,5,5,0,20.13,1,0,
100.600601,0.6,26.95,11394,5,5,0,60.36,1,0,
100.510513,0.6,26.85,9983,5,5,0,60.31,1,0,
100.600601,0.2,26.92,9249,5,5,0,20.12,1,0,
100.600601,0.8,26.85,8979,5,5,0,80.48,1,0,
100.510513,0.4,26.9,9756,5,5,0,40.2,1,0,
100.780785,0.2,26.9,9687,5,5,0,20.16,1,0,
100.510513,1.2,27,9001,3,4,0,120.61,1,0,
100.63063,0,26.97,9897,2,2,0,0,1,0,
100.600601,0.4,26.9,10140,1,2,0,40.24,1,0,
100.570572,0,26.87,0,0,0,0,0,0,0,
100.540543,0,26.9,0,0,0,0,0,0,0,
100.540543,0,26.92,0,0,0,0,0,0,0,
100.540543,0,26.95,0,0,0,0,0,0,0,
100.63063,0,26.95,0,0,0,0,0,0,0,
100.540543,0,26.95,0,0,0,0,0,0,0,
100.570572,0,26.92,0,0,0,0,0,0,0,
100.450455,0,26.87,0,0,0,0,0,0,0,
100.570572,0,26.92,0,0,0,0,0,0,0,
100.540543,0,26.92,0,0,0,0,0,0,0,
100.690697,0,26.9,0,0,0,0,0,0,0,
100.510513,0,26.9,0,0,0,0,0,0,0,
100.540543,0,26.9,0,0,0,0,0,0,0,
100.600601,0,29.14,779,16,2,0,0,1,0,
100.390396,1.2,29.16,1697,31,2,0,120.47,1,0,
100.570572,0.2,29.21,1982,39,2,0,20.11,1,0,
100.540543,0.4,29.16,1217,47,2,0,40.22,1,0,
100.600601,0.2,29.16,2039,51,2,0,20.12,1,0,
100.63063,0.4,29.16,2256,53,3,0,40.25,1,0,
100.570572,0.4,29.16,2842,54,3,0,40.23,1,0,
100.570572,0,29.19,2875,54,3,0,0,1,0,
100.540543,0.4,29.16,3218,54,3,0,40.22,1,0,
100.510513,0,29.14,3397,53,3,0,0,1,0,
100.33033,0.2,29.19,3510,53,3,0,20.07,1,0,
99.309311,5.6,29.19,4314,52,8,0,556.13,1,0,
98.318321,12.2,29.21,6487,52,13,0,1199.48,1,0,
96.786789,10.8,29.14,9289,52,19,0,1045.3,1,0,
94.504509,35,29.14,12408,52,26,134.62,3307.66,1,0,
94.204208,43,29.14,20233,52,31,138.71,4050.78,1,0,
93.273277,58,29.06,24817,52,40,145,5409.85,1,0,
92.222221,56.2,28.95,28091,52,46,122.17,5182.89,1,0,
93.153152,68,29.21,33402,52,51,133.33,6334.41,1,0,
94.384384,58.2,29.16,37702,52,52,111.92,5493.17,1,0,
95.345345,45.6,29.14,40043,52,52,87.69,4347.75,1,0,
96.366371,39.6,29.16,41283,52,52,76.15,3816.11,1,0,
96.576576,32.6,29.11,42080,52,52,62.69,3148.4,1,0,
96.606606,31.6,29.21,42838,52,52,60.77,3052.77,1,0,
96.936943,29.2,29.21,42717,52,52,56.15,2830.56,1,0,
96.997002,28.4,29.16,42905,52,52,54.62,2754.71,1,0,
96.72673,28.6,29.14,42898,52,52,55,2766.38,1,0,
97.027031,28.4,29.21,43036,52,52,54.62,2755.57,1,0,
97.147148,27.4,29.24,43701,52,52,52.69,2661.83,1,0,
96.997002,27.2,29.14,43160,52,52,52.31,2638.32,1,0,
97.267273,28,29.16,42885,52,52,53.85,2723.48,1,0,
97.38739,27,29.19,43380,52,52,51.92,2629.46,1,0,
97.267273,27.4,29.16,43141,52,52,52.69,2665.12,1,0,
96.876877,26.8,29.19,43150,52,52,51.54,2596.3,1,0,
97.297302,27.4,29.19,43314,52,52,52.69,2665.95,1,0,
97.447449,27.2,29.11,43177,52,52,52.31,2650.57,1,0,
97.05706,26.4,29.19,43460,52,52,50.77,2562.31,1,0,
96.966972,27.8,29.21,43049,52,52,53.46,2695.68,1,0,
97.237236,26.4,29.27,43227,52,52,50.77,2567.06,1,0,
97.08709,27,29.19,43622,52,52,51.92,2621.35,1,0,
96.72673,27,29.19,43227,52,52,51.92,2611.62,1,0,
97.237236,27.8,29.16,43035,52,52,53.46,2703.2,1,0,
96.846848,26.6,29.24,43817,52,52,51.15,2576.13,1,0,
96.786789,27.2,29.19,43158,52,52,52.31,2632.6,1,0,
97.327332,27.4,29.27,43139,52,52,52.69,2666.77,1,0,
97.207207,25.8,29.24,43515,52,52,49.62,2507.95,1,0,
96.816818,27.6,29.16,43029,52,52,53.08,2672.14,1,0,
97.237236,27.8,29.21,43129,52,52,53.46,2703.2,1,0,
97.147148,26.8,29.16,43161,52,52,51.54,2603.54,1,0,
97.08709,27.4,29.19,42960,52,52,52.69,2660.19,1,0,
97.177177,27.8,29.27,43111,52,52,53.46,2701.53,1,0,
97.297302,26.6,29.24,42901,52,52,51.15,2588.11,1,0,
96.966972,27,29.24,43215,52,52,51.92,2618.11,1,0,
96.72673,28.4,29.24,43216,52,52,54.62,2747.04,1,0,
97.117119,27.6,29.21,42972,52,52,53.08,2680.43,1,0,
96.75676,26.4,29.21,43045,52,52,50.77,2554.38,1,0,
96.816818,27.4,29.24,42995,52,52,52.69,2652.78,1,0,
97.027031,27.4,29.29,43414,52,52,52.69,2658.54,1,0,
97.05706,27.4,29.24,42969,52,52,52.69,2659.36,1,0,
96.786789,28.4,29.21,43132,52,52,54.62,2748.74,1,0,
97.027031,27.2,29.21,43039,52,52,52.31,2639.14,1,0,
97.147148,26.4,29.29,43107,52,52,50.77,2564.68,1,0,
96.846848,26.6,29.24,43047,52,52,51.15,2576.13,1,0,
97.117119,27.8,29.21,43151,52,52,53.46,2699.86,1,0,
97.207207,26.6,29.27,43283,52,52,51.15,2585.71,1,0,
