Voltage (V),Current (A),Temperature (C),eRPM,Throttle Duty,Motor Duty,Phase Current (A),Power (W),Status 1,Status 2,Serial Number: 268275065
100.600601,0.2,41.32,9810,5,5,0,20.12,1,0,
100.510513,1,41.32,9141,5,5,0,100.51,1,0,
100.33033,0.6,41.32,8680,5,5,0,60.2,1,0,
100.450455,0.4,41.32,9163,5,5,0,40.18,1,0,
100.300301,0.8,41.29,9173,5,5,0,80.24,1,0,
100.66066,0,41.32,9785,5,5,0,0,1,0,
100.480484,0.8,41.29,9348,5,5,0,80.38,1,0,
100.300301,0.8,41.32,8700,5,5,0,80.24,1,0,
100.360359,0,41.29,9489,5,5,0,0,1,0,
100.450455,1.2,41.23,9470,5,5,0,120.54,1,0,
100.270271,0.2,41.32,9644,5,5,0,20.05,1,0,
100.510513,0.6,41.32,9695,5,5,0,60.31,1,0,
100.33033,0.6,41.29,9923,5,5,0,60.2,1,0,
100.390396,-0.4,41.2,9339,5,5,0,-40.16,1,0,
100.270271,0.6,41.29,9528,5,5,0,60.16,1,0,
100.390396,0.8,41.32,9806,5,5,0,80.31,1,0,
100.63063,0.4,41.29,9735,5,5,0,40.25,1,0,
100.420425,1.2,41.29,10118,5,5,0,120.5,1,0,
100.360359,0,41.32,9016,5,5,0,0,1,0,
100.480484,1,41.38,10015,5,5,0,100.48,1,0,
100.33033,1.2,41.41,9519,5,5,0,120.4,1,0,
100.540543,0,41.29,9812,5,5,0,0,1,0,
100.450455,1,41.35,9712,5,5,0,100.45,1,0,
100.390396,0.6,41.35,10587,5,5,0,60.23,1,0,
100.420425,0.4,41.45,9044,5,5,0,40.17,1,0,
100.300301,1.2,41.41,9889,5,5,0,120.36,1,0,
100.450455,0.2,41.45,10445,5,5,0,20.09,1,0,
100.270271,0.6,41.41,9918,5,5,0,60.16,1,0,
100.300301,0.8,41.32,9934,5,5,0,80.24,1,0,
100.540543,0.2,41.29,10621,5,5,0,20.11,1,0,
100.390396,0.8,41.26,10178,5,5,0,80.31,1,0,
100.390396,0.2,41.26,9951,5,5,0,20.08,1,0,
100.450455,0.4,41.26,9783,5,5,0,40.18,1,0,
100.360359,1.4,41.38,9881,5,5,0,140.5,1,0,
100.360359,0,41.29,9901,5,5,0,0,1,0,
100.390396,0.8,41.26,10355,5,5,0,80.31,1,0,
100.240242,1,41.29,10192,5,5,0,100.24,1,0,
100.480484,0,41.26,10519,5,5,0,0,1,0,
100.33033,1.2,41.32,10585,5,5,0,120.4,1,0,
100.390396,0.4,41.32,10381,5,5,0,40.16,1,0,
100.420425,0.2,41.26,10510,5,5,0,20.08,1,0,
100.480484,1,41.45,10442,5,5,0,100.48,1,0,
100.300301,0,41.41,9794,5,5,0,0,1,0,
100.510513,1,41.45,10838,5,5,0,100.51,1,0,
100.270271,0.8,41.26,10719,5,5,0,80.22,1,0,
100.540543,0.2,41.32,11207,5,5,0,20.11,1,0,
100.420425,1.2,41.35,10236,5,5,0,120.5,1,0,
100.480484,0,41.26,11189,5,5,0,0,1,0,
100.270271,0.6,41.35,10260,5,5,0,60.16,1,0,
100.390396,1.2,41.32,10084,5,5,0,120.47,1,0,
100.33033,0.2,41.35,11156,5,5,0,20.07,1,0,
100.540543,1,41.26,10611,5,5,0,100.54,1,0,
100.420425,0.8,41.26,10492,5,5,0,80.34,1,0,
100.360359,0,41.26,10994,5,5,0,0,1,0,
100.360359,1.4,41.35,10163,5,5,0,140.5,1,0,
100.450455,0.2,41.32,11435,5,5,0,20.09,1,0,
100.240242,0.6,41.32,10465,5,5,0,60.14,1,0,
100.33033,1.4,41.38,11084,5,5,0,140.46,1,0,
100.540543,0,41.35,11008,5,5,0,0,1,0,
100.390396,1,41.38,10857,5,5,0,100.39,1,0,
100.360359,0.6,41.38,11122,5,5,0,60.22,1,0,
100.390396,0.4,41.38,10788,5,5,0,40.16,1,0,
100.420425,1,41.32,10455,5,5,0,100.42,1,0,
100.450455,0.2,41.38,10682,5,5,0,20.09,1,0,
100.210213,0.6,41.35,10443,5,5,0,60.13,1,0,
100.510513,1,41.38,10107,5,5,0,100.51,1,0,
100.210213,0,41.41,10875,5,5,0,0,1,0,
100.480484,1.2,41.38,10396,5,5,0,120.58,1,0,
100.420425,0,41.32,11732,5,5,0,0,1,0,
100.570572,0.4,41.41,10152,5,5,0,40.23,1,0,
100.090096,1.2,41.38,10139,5,5,0,120.11,1,0,
100.390396,0.2,41.32,10614,5,5,0,20.08,1,0,
100.450455,0.6,41.35,10026,5,5,0,60.27,1,0,
100.450455,1,41.41,12303,5,5,0,100.45,1,0,
100.240242,0.2,41.41,10396,5,5,0,20.05,1,0,
100.540543,0.8,41.38,10979,5,5,0,80.43,1,0,
100.33033,0.6,41.32,10539,5,5,0,60.2,1,0,
100.33033,0.6,41.38,10111,5,5,0,60.2,1,0,
100.33033,0.8,41.35,10958,5,5,0,80.26,1,0,
100.360359,-0.2,41.35,11873,5,5,0,-20.07,1,0,
100.390396,0.6,41.38,10543,5,5,0,60.23,1,0,
100.540543,0.6,41.32,10147,5,5,0,60.32,1,0,
100.480484,0.2,41.32,10717,5,5,0,20.1,1,0,
100.360359,1.2,41.35,10719,5,5,0,120.43,1,0,
100.540543,0.2,41.32,10626,5,5,0,20.11,1,0,
100.690697,0.2,41.32,10755,5,5,0,20.14,1,0,
100.120125,1,41.35,10699,5,5,0,100.12,1,0,
100.480484,0,41.35,11123,5,5,0,0,1,0,
100.600601,0.8,41.32,10618,5,5,0,80.48,1,0,
100.33033,0.8,41.26,12049,5,5,0,80.26,1,0,
100.240242,0,41.32,10150,5,5,0,0,1,0,
100.33033,1,41.38,11347,5,5,0,100.33,1,0,
100.360359,0,41.35,10453,5,5,0,0,1,0,
100.390396,0.6,41.38,11102,5,5,0,60.23,1,0,
100.390396,0.8,41.38,10649,5,5,0,80.31,1,0,
100.420425,0,41.35,10651,5,5,0,0,1,0,
100.450455,0.8,41.38,10766,5,5,0,80.36,1,0,
100.300301,0.6,41.41,10800,5,5,0,60.18,1,0,
100.420425,0.4,41.41,10941,5,5,0,40.17,1,0,
100.450455,0.8,41.29,10852,5,5,0,80.36,1,0,
100.360359,0.4,41.38,10729,5,5,0,40.14,1,0,
100.420425,0.6,41.32,10031,5,5,0,60.25,1,0,
100.420425,1.2,41.45,10808,5,5,0,120.5,1,0,
100.420425,0,41.45,11702,5,5,0,0,1,0,
100.450455,1,41.38,10683,5,5,0,100.45,1,0,
100.300301,0.4,41.41,10343,5,5,0,40.12,1,0,
100.390396,0.6,41.38,10951,5,5,0,60.23,1,0,
100.240242,1.4,41.35,10486,5,5,0,140.34,1,0,
100.540543,0,41.32,11082,5,5,0,0,1,0,
100.360359,0.4,41.41,10724,5,5,0,40.14,1,0,
100.300301,1,41.29,11784,5,5,0,100.3,1,0,
100.720726,0,41.32,10482,5,5,0,0,1,0,
100.480484,0.6,41.38,9823,5,5,0,60.29,1,0,
100.270271,0.6,41.38,10433,5,5,0,60.16,1,0,
100.63063,0.4,41.38,10304,5,5,0,40.25,1,0,
100.210213,1.2,41.35,10340,5,5,0,120.25,1,0,
100.300301,0,41.38,10119,5,5,0,0,1,0,
100.420425,0.8,41.54,10224,5,5,0,80.34,1,0,
100.390396,0.6,41.41,10570,5,5,0,60.23,1,0,
100.450455,0,41.48,9826,5,5,0,0,1,0,
100.510513,1.2,41.38,10707,5,5,0,120.61,1,0,
100.690697,0.2,41.41,10052,5,5,0,20.14,1,0,
100.120125,0.4,41.45,10659,5,5,0,40.05,1,0,
100.270271,1.2,41.45,10828,5,5,0,120.32,1,0,
100.480484,0,41.38,10373,5,5,0,0,1,0,
100.450455,0.8,41.45,10588,5,5,0,80.36,1,0,
100.33033,0.6,41.41,10366,5,5,0,60.2,1,0,
100.450455,0.2,41.38,10414,5,5,0,20.09,1,0,
100.450455,1.2,41.38,10632,5,5,0,120.54,1,0,
100.33033,0.4,41.45,9896,5,5,0,40.13,1,0,
100.300301,0.2,41.38,10299,5,5,0,20.06,1,0,
100.360359,1,41.45,10402,5,5,0,100.36,1,0,
100.480484,0,41.41,9793,5,5,0,0,1,0,
100.390396,0.6,41.35,11628,5,5,0,60.23,1,0,
100.480484,0.2,41.41,10022,5,5,0,20.1,1,0,
100.180183,0,41.38,10349,5,5,0,0,1,0,
100.450455,1,41.38,10383,5,5,0,100.45,1,0,
100.510513,0.2,41.38,11459,5,5,0,20.1,1,0,
100.480484,0.4,41.41,10455,5,5,0,40.19,1,0,
100.240242,1,41.38,10358,5,5,0,100.24,1,0,
100.63063,0,41.41,11375,5,5,0,0,1,0,
100.270271,1,41.41,10240,5,5,0,100.27,1,0,
100.540543,0.4,41.45,10289,5,5,0,40.22,1,0,
100.240242,0.2,41.41,9904,5,5,0,20.05,1,0,
100.420425,1,41.35,10848,5,5,0,100.42,1,0,
100.33033,0.2,41.38,10464,5,5,0,20.07,1,0,
100.420425,0.4,41.38,10674,5,5,0,40.17,1,0,
100.390396,0.8,41.48,10622,5,5,0,80.31,1,0,
100.66066,0,41.45,9730,5,5,0,0,1,0,
100.510513,1,41.48,10124,5,5,0,100.51,1,0,
100.420425,0.4,41.51,10519,5,5,0,40.17,1,0,
100.420425,0.4,41.48,10598,5,5,0,40.17,1,0,
100.390396,1.4,41.45,10907,5,5,0,140.55,1,0,
100.450455,0.2,41.41,10607,5,5,0,20.09,1,0,
100.510513,1,41.48,9750,5,5,0,100.51,1,0,
100.240242,0.8,41.41,10763,5,5,0,80.19,1,0,
100.300301,0.2,41.45,10534,5,5,0,20.06,1,0,
100.420425,1.2,41.45,10572,5,5,0,120.5,1,0,
100.210213,0.4,41.45,10932,5,5,0,40.08,1,0,
100.420425,0.6,41.48,10557,5,5,0,60.25,1,0,
100.510513,0.8,41.41,10519,5,5,0,80.41,1,0,
100.270271,0.2,41.41,10663,5,5,0,20.05,1,0,
100.540543,1,41.51,11001,5,5,0,100.54,1,0,
100.210213,0.8,41.48,10514,5,5,0,80.17,1,0,
100.570572,0.2,41.38,10083,5,5,0,20.11,1,0,
100.33033,1,41.32,9975,5,5,0,100.33,1,0,
100.450455,0.2,41.41,10771,5,5,0,20.09,1,0,
100.510513,0.4,41.51,10295,5,5,0,40.2,1,0,
100.570572,0.8,41.41,9741,5,5,0,80.46,1,0,
100.510513,0,41.48,9860,5,5,0,0,1,0,
100.450455,1,41.54,10482,5,5,0,100.45,1,0,
100.450455,0.4,41.48,10533,5,5,0,40.18,1,0,
100.450455,0.4,41.54,9620,5,5,0,40.18,1,0,
100.420425,1.4,41.54,10534,5,5,0,140.59,1,0,
100.33033,0.2,41.45,10739,5,5,0,20.07,1,0,
100.420425,0.8,41.48,10580,5,5,0,80.34,1,0,
100.150154,1.4,41.48,9895,5,5,0,140.21,1,0,
100.480484,0.2,41.51,10553,5,5,0,20.1,1,0,
100.060066,1.2,41.48,10338,5,5,0,120.07,1,0,
100.510513,0.6,41.48,10810,5,5,0,60.31,1,0,
100.750755,0,41.48,10136,5,5,0,0,1,0,
100.390396,1.4,41.51,10988,5,5,0,140.55,1,0,
100.600601,0.2,41.51,11139,5,5,0,20.12,1,0,
100.600601,1,41.41,10233,5,5,0,100.6,1,0,
100.390396,0.8,41.48,10382,5,5,0,80.31,1,0,
100.420425,0,41.51,10006,5,5,0,0,1,0,
100.420425,0.8,41.48,9846,5,5,0,80.34,1,0,
100.360359,0.4,41.45,9958,5,5,0,40.14,1,0,
100.600601,0.2,41.41,10316,5,5,0,20.12,1,0,
100.390396,1,41.41,10245,5,5,0,100.39,1,0,
100.720726,0.2,41.48,10606,5,5,0,20.14,1,0,
100.420425,0.2,41.38,11036,5,5,0,20.08,1,0,
100.33033,1,41.45,10082,5,5,0,100.33,1,0,
100.420425,0,41.57,10369,5,5,0,0,1,0,
100.360359,1.2,41.54,10612,5,5,0,120.43,1,0,
100.540543,0.2,41.41,10057,5,5,0,20.11,1,0,
100.420425,0.4,41.51,9602,5,5,0,40.17,1,0,
100.420425,1.2,41.51,9909,5,5,0,120.5,1,0,
100.420425,0,41.45,10829,5,5,0,0,1,0,
100.450455,0.8,41.48,10773,5,5,0,80.36,1,0,
100.270271,1,41.38,10446,5,5,0,100.27,1,0,
100.450455,0.2,41.48,9774,5,5,0,20.09,1,0,
100.240242,1.4,41.48,10477,5,5,0,140.34,1,0,
100.450455,0,41.48,10964,5,5,0,0,1,0,
100.480484,0.8,41.51,10635,5,5,0,80.38,1,0,
100.570572,1.2,41.48,9902,5,5,0,120.68,1,0,
100.420425,0,41.45,10073,5,5,0,0,1,0,
100.540543,0.8,41.48,10657,5,5,0,80.43,1,0,
100.270271,1,41.51,10283,5,5,0,100.27,1,0,
100.570572,0.2,41.57,10126,5,5,0,20.11,1,0,
100.360359,1,41.57,10492,5,5,0,100.36,1,0,
100.480484,0,41.6,10128,3,3,0,0,1,0,
100.450455,0.4,41.54,11037,2,2,0,40.18,1,0,
100.33033,0,41.54,10430,1,2,0,0,1,0,
100.390396,0,41.57,0,0,0,0,0,0,0,
100.480484,0,41.57,0,0,0,0,0,0,0,
99.459465,0,42.34,443,40,2,0,0,1,0,
99.459465,1.8,42.31,443,40,2,0,179.03,1,0,
99.399399,1.2,42.31,708,40,2,0,119.28,1,0,
99.549553,0.2,42.34,2207,40,2,0,19.91,1,0,
99.519524,1.2,42.34,2282,40,2,0,119.42,1,0,
99.429428,0.4,42.37,2596,40,3,0,39.77,1,0,
99.399399,0.8,42.34,2674,40,3,0,79.52,1,0,
99.33934,0.8,42.31,3203,40,3,0,79.47,1,0,
99.66967,0.2,42.34,3575,40,3,0,19.93,1,0,
99.309311,1.2,42.34,3313,40,3,0,119.17,1,0,
99.489494,0.4,42.31,3181,40,4,0,39.8,1,0,
99.099098,7,42.4,4149,40,9,0,693.69,1,0,
99.00901,15.6,42.5,7671,40,13,0,1544.54,1,0,
97.777779,26.8,42.37,13051,40,22,0,2620.44,1,0,
97.177177,24.8,42.34,14080,40,29,85.52,2409.99,1,0,
98.588593,41,42.22,19150,40,32,128.12,4042.13,1,0,
97.267273,46,42.28,26786,40,39,117.95,4474.29,1,0,
97.71772,53.6,42.37,31177,40,40,134,5237.67,1,0,
98.558563,36.6,42.31,33448,40,40,91.5,3607.24,1,0,
98.768768,27.6,42.34,33886,40,40,69,2726.02,1,0,
98.978981,20.4,42.31,34404,40,40,51,2019.17,1,0,
98.648651,19.8,42.34,36126,40,40,49.5,1953.24,1,0,
98.858864,18.6,42.34,36069,40,40,46.5,1838.77,1,0,
99.03904,17.2,42.28,35970,40,40,43,1703.47,1,0,
98.828835,16.4,42.34,35950,40,40,41,1620.79,1,0,
98.948952,16.8,42.37,36850,40,40,42,1662.34,1,0,
99.249252,16.2,42.34,36302,40,40,40.5,1607.84,1,0,
98.798798,16.8,42.31,35402,40,40,42,1659.82,1,0,
99.00901,16.6,42.34,36616,40,40,41.5,1643.55,1,0,
99.03904,16.2,42.31,37024,40,40,40.5,1604.43,1,0,
99.099098,16,42.34,36927,40,40,40,1585.59,1,0,
98.618622,16.6,42.37,36772,40,40,41.5,1637.07,1,0,
99.03904,16.4,42.34,35975,40,40,41,1624.24,1,0,
98.888893,15.8,42.34,35735,40,40,39.5,1562.44,1,0,
98.888893,16.4,42.34,35443,40,40,41,1621.78,1,0,
99.219223,16.6,42.37,35741,40,40,41.5,1647.04,1,0,
99.129135,15.8,42.31,36262,40,40,39.5,1566.24,1,0,
98.948952,15.6,42.31,36164,40,40,39,1543.6,1,0,
98.67868,16.6,42.31,36021,40,40,41.5,1638.07,1,0,
99.00901,15.4,42.34,36412,40,40,38.5,1524.74,1,0,
99.00901,15.8,42.34,36170,40,40,39.5,1564.34,1,0,
98.918922,16.8,42.34,36343,40,40,42,1661.84,1,0,
99.00901,15.8,42.4,36247,40,40,39.5,1564.34,1,0,
98.888893,15.8,42.31,36331,40,40,39.5,1562.44,1,0,
98.948952,16.4,42.37,37236,40,40,41,1622.76,1,0,
99.03904,15.4,42.34,35547,40,40,38.5,1525.2,1,0,
99.309311,16.6,42.34,35433,40,40,41.5,1648.53,1,0,
98.828835,15.8,42.34,35713,40,40,39.5,1561.5,1,0,
99.099098,16.2,42.31,36579,40,40,40.5,1605.41,1,0,
98.978981,16,42.34,37019,40,40,40,1583.66,1,0,
98.798798,15.6,42.4,36994,40,40,39,1541.26,1,0,
98.918922,17.2,42.37,37106,40,40,43,1701.41,1,0,
99.00901,15.4,42.37,37043,40,40,38.5,1524.74,1,0,
99.129135,15.6,42.31,35723,40,40,39,1546.41,1,0,
98.70871,16.8,42.34,35568,40,40,42,1658.31,1,0,
99.069069,16.4,42.34,36661,40,40,41,1624.73,1,0,
99.00901,15.6,42.34,37029,40,40,39,1544.54,1,0,
98.738739,16,42.37,36947,40,40,40,1579.82,1,0,
98.918922,15.8,42.37,36224,40,40,39.5,1562.92,1,0,
98.948952,16.2,42.4,35417,40,40,40.5,1602.97,1,0,
98.918922,16.4,42.37,36286,40,40,41,1622.27,1,0,
98.918922,16,42.37,36456,40,40,40,1582.7,1,0,
98.978981,16.2,42.4,36288,40,40,40.5,1603.46,1,0,
99.03904,16.4,42.4,36385,40,40,41,1624.24,1,0,
99.129135,17,42.4,35652,40,40,42.5,1685.2,1,0,
98.978981,16.2,42.46,36284,40,40,40.5,1603.46,1,0,
99.129135,15.6,42.43,36312,40,40,39,1546.41,1,0,
98.828835,16.4,42.4,36497,40,40,41,1620.79,1,0,
99.159164,15.8,42.4,36633,40,40,39.5,1566.71,1,0,
98.948952,16,42.4,36691,40,40,40,1583.18,1,0,
98.648651,17.2,42.4,36353,40,40,43,1696.76,1,0,
98.618622,15.6,42.4,36144,40,40,39,1538.45,1,0,
98.918922,16.2,42.37,36232,40,40,40.5,1602.49,1,0,
98.618622,15.6,42.4,36567,40,40,39,1538.45,1,0,
99.309311,16.4,42.4,36643,40,40,41,1628.67,1,0,
99.099098,16,42.46,35753,40,40,40,1585.59,1,0,
98.978981,15.6,42.4,35518,40,40,39,1544.07,1,0,
99.099098,16.6,42.43,37070,40,40,41.5,1645.05,1,0,
99.099098,16,42.4,36501,40,40,40,1585.59,1,0,
98.948952,15.4,42.43,36190,40,40,38.5,1523.81,1,0,
98.798798,16.8,42.46,35572,40,40,42,1659.82,1,0,
99.159164,16,42.5,36379,40,40,40,1586.55,1,0,
99.189194,15.8,42.4,35808,40,40,39.5,1567.19,1,0,
98.888893,16.6,42.5,35701,40,40,41.5,1641.56,1,0,
98.888893,15.8,42.5,35642,40,40,39.5,1562.44,1,0,
99.129135,16.4,42.5,36338,40,40,41,1625.72,1,0,
98.798798,16.8,42.43,35438,40,40,42,1659.82,1,0,
98.798798,16.4,42.53,36123,40,40,41,1620.3,1,0,
99.549553,16.2,42.43,35966,40,40,40.5,1612.7,1,0,
98.618622,16,42.5,36412,40,40,40,1577.9,1,0,
98.978981,16,42.46,36349,40,40,40,1583.66,1,0,
99.129135,17.2,42.56,36089,40,40,43,1705.02,1,0,
98.918922,15.2,42.46,36382,40,40,38,1503.57,1,0,
98.948952,16.2,42.43,36487,40,40,40.5,1602.97,1,0,
99.219223,17,42.5,35444,40,40,42.5,1686.73,1,0,
99.00901,15.6,42.46,36941,40,40,39,1544.54,1,0,
98.798798,16.8,42.5,35797,40,40,42,1659.82,1,0,
98.828835,17,42.5,35407,40,40,42.5,1680.09,1,0,
99.33934,15.6,42.53,36181,40,40,39,1549.69,1,0,
98.828835,16.2,42.5,36368,40,40,40.5,1601.03,1,0,
99.00901,16.2,42.53,35805,40,40,40.5,1603.95,1,0,
99.249252,16.2,42.53,36459,40,40,40.5,1607.84,1,0,
98.798798,16.6,42.5,36607,40,40,41.5,1640.06,1,0,
98.67868,16.4,42.59,37080,40,40,41,1618.33,1,0,
98.978981,16.2,42.59,36220,40,40,40.5,1603.46,1,0,
98.948952,16,42.5,36127,40,40,40,1583.18,1,0,
99.069069,16.2,42.53,36885,40,40,40.5,1604.92,1,0,
99.189194,16.6,42.53,36667,40,40,41.5,1646.54,1,0,
99.159164,15.6,42.53,36903,40,40,39,1546.88,1,0,
98.918922,16.2,42.62,36174,40,40,40.5,1602.49,1,0,
98.948952,16,42.59,35869,40,40,40,1583.18,1,0,
99.219223,15.2,42.53,36160,40,40,38,1508.13,1,0,
98.828835,16.6,42.59,35613,40,40,41.5,1640.56,1,0,
98.768768,17.4,42.62,36921,40,40,43.5,1718.58,1,0,
98.978981,16,42.59,36783,40,40,40,1583.66,1,0,
98.798798,16.8,42.62,35859,40,40,42,1659.82,1,0,
98.828835,16.4,42.65,35941,40,40,41,1620.79,1,0,
99.33934,16.4,42.62,36350,40,40,41,1629.17,1,0,
98.948952,16.6,42.65,37050,40,40,41.5,1642.55,1,0,
99.00901,16.6,42.62,36695,40,40,41.5,1643.55,1,0,
99.249252,16.4,42.59,36602,40,40,41,1627.69,1,0,
98.828835,15.4,42.62,36133,40,40,38.5,1521.96,1,0,
98.888893,16.2,42.65,36181,40,40,40.5,1602,1,0,
98.738739,17,42.62,35637,40,40,42.5,1678.56,1,0,
99.219223,16,42.65,36506,40,40,40,1587.51,1,0,
98.738739,15.6,42.71,36351,40,40,39,1540.32,1,0,
98.588593,16.4,42.62,36409,40,40,41,1616.85,1,0,
99.069069,15.6,42.62,36309,40,40,39,1545.48,1,0,
98.858864,15.8,42.65,36668,40,40,39.5,1561.97,1,0,
98.888893,16,42.62,36384,40,40,40,1582.22,1,0,
99.249252,16,42.65,36645,40,40,40,1587.99,1,0,
98.888893,16.2,42.65,36781,40,40,40.5,1602,1,0,
98.798798,16,42.65,36260,40,40,40,1580.78,1,0,
98.888893,16.4,42.68,36216,40,40,41,1621.78,1,0,
99.159164,16.2,42.71,36017,40,40,40.5,1606.38,1,0,
99.03904,16,42.71,36341,40,40,40,1584.62,1,0,
98.888893,16,42.68,36407,40,40,40,1582.22,1,0,
98.918922,15.8,42.75,36592,40,40,39.5,1562.92,1,0,
98.888893,15.4,42.71,36467,40,40,38.5,1522.89,1,0,
98.588593,16.6,42.75,36713,40,40,41.5,1636.57,1,0,
99.429428,15.8,42.75,36219,40,40,39.5,1570.98,1,0,
98.948952,16,42.68,36544,40,40,40,1583.18,1,0,
98.858864,16,42.68,36538,40,40,40,1581.74,1,0,
99.03904,16.2,42.81,36420,40,40,40.5,1604.43,1,0,
99.03904,15.8,42.78,36158,40,40,39.5,1564.82,1,0,
98.67868,16.6,42.81,35807,40,40,41.5,1638.07,1,0,
99.159164,17,42.75,36171,40,40,42.5,1685.71,1,0,
99.069069,16.2,42.75,36734,40,40,40.5,1604.92,1,0,
98.828835,16,42.78,37061,40,40,40,1581.26,1,0,
98.948952,16.8,42.78,36620,40,40,42,1662.34,1,0,
99.00901,16.6,42.84,35337,40,40,41.5,1643.55,1,0,
99.00901,15.8,42.81,36464,40,40,39.5,1564.34,1,0,
98.70871,16,42.84,36273,40,40,40,1579.34,1,0,
99.099098,15,42.81,37146,40,40,37.5,1486.49,1,0,
99.03904,16.6,42.71,36491,40,40,41.5,1644.05,1,0,
98.37838,16.2,42.78,36175,40,40,40.5,1593.73,1,0,
98.978981,16,42.81,36023,40,40,40,1583.66,1,0,
98.978981,16.4,42.78,35790,40,40,41,1623.26,1,0,
98.768768,16.6,42.81,36281,40,40,41.5,1639.56,1,0,
98.858864,16,42.84,36384,40,40,40,1581.74,1,0,
99.129135,16.2,42.87,36511,40,40,40.5,1605.89,1,0,
98.768768,16,42.87,37025,40,40,40,1580.3,1,0,
98.828835,17,42.87,36151,40,40,42.5,1680.09,1,0,
99.069069,16.2,42.96,35415,40,40,40.5,1604.92,1,0,
99.129135,15.8,42.87,36184,40,40,39.5,1566.24,1,0,
99.00901,16.2,42.93,35844,40,40,40.5,1603.95,1,0,
99.309311,16,42.87,36499,40,40,40,1588.95,1,0,
98.648651,16.4,42.96,36716,40,40,41,1617.84,1,0,
98.67868,16,42.87,36362,40,40,40,1578.86,1,0,
99.03904,15.6,42.93,36193,40,40,39,1545.01,1,0,
98.918922,15.6,42.87,36388,40,40,39,1543.14,1,0,
98.67868,16.4,42.93,35666,40,40,41,1618.33,1,0,
98.858864,16.4,42.93,36369,40,40,41,1621.29,1,0,
99.069069,15.8,42.96,36443,40,40,39.5,1565.29,1,0,
98.948952,16.2,42.9,36139,40,40,40.5,1602.97,1,0,
98.648651,16.8,42.96,36411,40,40,42,1657.3,1,0,
99.219223,15.2,42.96,36315,40,40,38,1508.13,1,0,
99.069069,15.6,42.93,36070,40,40,39,1545.48,1,0,
98.588593,16.2,43,36278,40,40,40.5,1597.14,1,0,
99.309311,15.6,42.96,36415,40,40,39,1549.23,1,0,
98.978981,16,43.03,36558,40,40,40,1583.66,1,0,
98.648651,15.6,42.96,36348,40,40,39,1538.92,1,0,
99.33934,16.2,43,35979,40,40,40.5,1609.3,1,0,
99.00901,16.2,43,35753,40,40,40.5,1603.95,1,0,
98.648651,16.2,42.96,36306,40,40,40.5,1598.11,1,0,
98.67868,17,43.09,36729,40,40,42.5,1677.54,1,0,
98.918922,15.8,43,35812,40,40,39.5,1562.92,1,0,
99.00901,15.8,43.03,36787,40,40,39.5,1564.34,1,0,
98.738739,16.8,43.06,36641,40,40,42,1658.81,1,0,
99.129135,16,43.09,36604,40,40,40,1586.07,1,0,
